Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Try These Colors: Foxglove Hollow forest journal palette,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/palette-2.jpg,Color Palettes,,"Use this forest journal palette as inspiration for a woodland moss and amber journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html#palette-two,2026-08-23,"forest journal inspiration, woodland color palette, nature journal ideas, moss green scrapbook, botanical watercolor art, Foxglove Hollow"
See the Method: Foxglove Hollow woodland journal layering,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/process.png,Junk Jornal Tips,,"Use this woodland journal layering as inspiration for a woodland moss and amber journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html#journal-process,2026-08-24,"forest journal inspiration, woodland color palette, nature journal ideas, moss green scrapbook, botanical watercolor art, Foxglove Hollow"
Get More Color Ideas: Foxglove Hollow fern and parchment palette,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/palette-3.jpg,Color Palettes,,"Use this fern and parchment palette as inspiration for a woodland moss and amber journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html#palette-three,2026-08-22,"forest journal inspiration, woodland color palette, nature journal ideas, moss green scrapbook, botanical watercolor art, Foxglove Hollow"
See More Pictures: Foxglove Hollow watercolor forest scene,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/page-1.jpg,Forest Journal Inspiration,,"Use this watercolor forest scene as inspiration for a woodland moss and amber journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html#collection-page-one,2026-08-23,"forest journal inspiration, woodland color palette, nature journal ideas, moss green scrapbook, botanical watercolor art, Foxglove Hollow"
Discover More Art: Foxglove Hollow vintage woodland clock,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/page-2.jpg,Forest Journal Inspiration,,"Use this vintage woodland clock as inspiration for a woodland moss and amber journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html#collection-page-two,2026-08-24,"forest journal inspiration, woodland color palette, nature journal ideas, moss green scrapbook, botanical watercolor art, Foxglove Hollow"
Explore the Collection: Foxglove Hollow golden botanical artwork,https://sentimentalica.com/blog/img/foxglove-hollow-woodland-journal-color-palette/page-3.jpg,Forest Journal Inspiration,,"Use this golden botanical artwork as inspiration for a woodland moss and amber journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/foxglove-hollow-woodland-journal-color-palette.html#collection-page-three,2026-08-22,"forest journal inspiration, woodland color palette, nature journal ideas, moss green scrapbook, botanical watercolor art, Foxglove Hollow"
Explore the Mood: Gilded Blush elegant blush workspace,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/atmospheric.png,Vintage Wallpaper Inspo,,"Use this elegant blush workspace as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#atmospheric-scene,2026-08-23,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
Save This Palette: Gilded Blush blush and gold palette,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/palette-1.jpg,Color Palettes,,"Use this blush and gold palette as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#palette-one,2026-08-24,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
Try These Colors: Gilded Blush rosewood journal palette,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/palette-2.jpg,Color Palettes,,"Use this rosewood journal palette as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#palette-two,2026-08-22,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
See the Method: Gilded Blush elegant journal layering,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/process.png,Junk Jornal Tips,,"Use this elegant journal layering as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#journal-process,2026-08-23,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
Get More Color Ideas: Gilded Blush porcelain pink palette,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/palette-3.jpg,Color Palettes,,"Use this porcelain pink palette as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#palette-three,2026-08-24,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
See More Pictures: Gilded Blush rose perfume watercolor art,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/page-1.jpg,Vintage Wallpaper Inspo,,"Use this rose perfume watercolor art as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#collection-page-one,2026-08-22,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
Discover More Art: Gilded Blush pink marbled artwork,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/page-2.jpg,Vintage Wallpaper Inspo,,"Use this pink marbled artwork as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#collection-page-two,2026-08-23,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
Explore the Collection: Gilded Blush decorative blush artwork,https://sentimentalica.com/blog/img/gilded-blush-elegant-journal-color-palette/page-3.jpg,Vintage Wallpaper Inspo,,"Use this decorative blush artwork as inspiration for a blush pink and antique gold journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/gilded-blush-elegant-journal-color-palette.html#collection-page-three,2026-08-24,"blush pink color palette, elegant journal ideas, gold scrapbook palette, vintage wallpaper inspiration, watercolor design ideas, Gilded Blush"
Explore the Mood: Petal Mist soft floral creative workspace,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/atmospheric.png,Spring Junk Journal Ideas,,"Use this soft floral creative workspace as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#atmospheric-scene,2026-08-22,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
Save This Palette: Petal Mist petal pink palette,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/palette-1.jpg,Color Palettes,,"Use this petal pink palette as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#palette-one,2026-08-23,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
Try These Colors: Petal Mist spring floral palette,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/palette-2.jpg,Color Palettes,,"Use this spring floral palette as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#palette-two,2026-08-24,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
See the Method: Petal Mist soft journal layering,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/process.png,Junk Jornal Tips,,"Use this soft journal layering as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#journal-process,2026-08-22,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
Get More Color Ideas: Petal Mist misty rose palette,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/palette-3.jpg,Color Palettes,,"Use this misty rose palette as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#palette-three,2026-08-23,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
See More Pictures: Petal Mist poppy watercolor artwork,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/page-1.jpg,Spring Junk Journal Ideas,,"Use this poppy watercolor artwork as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#collection-page-one,2026-08-24,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
Discover More Art: Petal Mist blush gold pattern,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/page-2.jpg,Spring Junk Journal Ideas,,"Use this blush gold pattern as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#collection-page-two,2026-08-22,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
Explore the Collection: Petal Mist soft floral artwork,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/page-3.jpg,Spring Junk Journal Ideas,,"Use this soft floral artwork as inspiration for a soft floral pink and ivory journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html#collection-page-three,2026-08-23,"spring junk journal ideas, soft floral palette, pink journal inspiration, floral scrapbook ideas, watercolor flower art, Petal Mist"
Explore the Mood: Nectar Bloom tropical botanical workspace,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/atmospheric.png,Bird Journal Inspiration,,"Use this tropical botanical workspace as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#atmospheric-scene,2026-08-24,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
Save This Palette: Nectar Bloom coral green palette,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/palette-1.jpg,Color Palettes,,"Use this coral green palette as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#palette-one,2026-08-22,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
Try These Colors: Nectar Bloom tropical journal palette,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/palette-2.jpg,Color Palettes,,"Use this tropical journal palette as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#palette-two,2026-08-23,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
See the Method: Nectar Bloom botanical journal layering,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/process.png,Junk Jornal Tips,,"Use this botanical journal layering as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#journal-process,2026-08-24,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
Get More Color Ideas: Nectar Bloom rainforest color palette,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/palette-3.jpg,Color Palettes,,"Use this rainforest color palette as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#palette-three,2026-08-22,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
See More Pictures: Nectar Bloom tropical garden artwork,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/page-1.jpg,Bird Journal Inspiration,,"Use this tropical garden artwork as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#collection-page-one,2026-08-23,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
Discover More Art: Nectar Bloom botanical watercolor art,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/page-2.jpg,Bird Journal Inspiration,,"Use this botanical watercolor art as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#collection-page-two,2026-08-24,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
Explore the Collection: Nectar Bloom hummingbird floral artwork,https://sentimentalica.com/blog/img/nectar-bloom-tropical-botanical-journal-palette/page-3.jpg,Bird Journal Inspiration,,"Use this hummingbird floral artwork as inspiration for a tropical coral and rainforest green journal project. Open the article for practical color proportions, layering ideas, and a closer look at the commercial use watercolor collection.",https://sentimentalica.com/blog/nectar-bloom-tropical-botanical-journal-palette.html#collection-page-three,2026-08-22,"bird journal inspiration, tropical color palette, botanical journal ideas, hummingbird watercolor art, coral green scrapbook, Nectar Bloom"
